Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value
CHEMBL1086115,,None,539.55,2,7.07,21b,CCN(c1ccccc1)S(=O)(=O)c1ccc(-c2ccc3c(cnn3-c3ccc(F)cc3)c2)c(C(F)(F)F)c1,IC50,'=',15.85,nM,7.8,,,UO_0000065,14.46,0.28,0.73,14.13,0,CHEMBL1119507,Displacement of fluorescent-labeled Dexamethasone from GR by fluorescent polarization assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1155531,1,Scientific Literature,J Med Chem,2010,None,,,,7.8
CHEMBL1083783,,None,511.5,2,6.65,20d,O=S(=O)(Nc1ccc(-c2ccc3c(cnn3-c3ccc(F)cc3)c2)c(C(F)(F)F)c1)c1ccccc1,IC50,'=',15.85,nM,7.8,,,UO_0000065,15.25,0.3,1.15,12.19,0,CHEMBL1119507,Displacement of fluorescent-labeled Dexamethasone from GR by fluorescent polarization assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1155531,1,Scientific Literature,J Med Chem,2010,None,,,,7.8
CHEMBL1083253,,None,288.32,0,4.83,13a,Fc1ccc(-n2ncc3cc(-c4ccccc4)ccc32)cc1,IC50,'=',3162.28,nM,5.5,,,UO_0000065,19.08,0.34,0.67,30.86,0,CHEMBL1119507,Displacement of fluorescent-labeled Dexamethasone from GR by fluorescent polarization assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1155531,1,Scientific Literature,J Med Chem,2010,None,,,,5.5
CHEMBL5915426,,None,519.58,1,3.15,BDBM299252,CNC(=O)NC(=O)C(C)(C)[C@@H]1c2ccc(-c3cnc(N4CCN(C)CC4)nc3)nc2Oc2c(F)cccc21,Ki,'=',239,nM,6.62,,572771,UO_0000065,12.74,0.24,3.47,5.88,0,CHEMBL5731643,Receptor Binding Assay: Binding Assay (I):In order to assess the affinity of test compounds for the human glucocorticoid receptor,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5765202,,None,443.55,1,5.72,BDBM299273,CCC(C)c1ccc(-c2ccc3c(n2)Oc2ccccc2[C@@H]3C(C)(C)C(=O)NC(N)=O)cc1,Ki,'=',1.74,nM,8.76,,572791,UO_0000065,19.75,0.36,3.04,9.29,0,CHEMBL5731643,Receptor Binding Assay: Binding Assay (I):In order to assess the affinity of test compounds for the human glucocorticoid receptor,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5843317,,None,477.54,1,5.39,BDBM299250,CNC(=O)NC(=O)C(C)(C)[C@@H]1c2ccc(-c3ccc(OC(C)C)cc3)nc2Oc2c(F)cccc21,Ki,'=',1.6,nM,8.8,,572769,UO_0000065,18.42,0.34,3.41,9.82,0,CHEMBL5731643,Receptor Binding Assay: Binding Assay (I):In order to assess the affinity of test compounds for the human glucocorticoid receptor,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1644757,,None,420.98,1,7.18,10,CC(C)=CCC1(C)C(=O)C(C)(C)Nc2c(C)cc(-c3cccc4cc[nH]c34)c(Cl)c21,Ki,'=',6,nM,8.22,,,UO_0000065,19.53,0.37,1.04,18.32,0,CHEMBL1648865,Displacement of radiolabeled Dexamethasone from glucocorticoid receptor expressed in baculovirus,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1641544,1,Scientific Literature,Bioorg Med Chem Lett,2011,None,,,,6
CHEMBL61,PODOFILOX,4,414.41,0,2.41,Podophyllotoxin,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,IC50,'=',14,nM,7.85,,,UO_0000065,18.95,0.36,5.44,8.47,0,CHEMBL1665375,Inhibition of human glucocorticoid receptor,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1649477,1,Scientific Literature,Antimicrob Agents Chemother,2009,None,,,,14
CHEMBL1682422,,None,363.46,0,4.62,(+/-)-12,Cc1cc(-c2cccc3cc[nH]c23)c(/C=N/O)c2c1NC(C)(C)[C@H](O)[C@H]2C,Ki,'=',319,nM,6.5,,,UO_0000065,17.87,0.33,1.88,8.06,0,CHEMBL1687050,Displacement of radiolabeled Dexamethasone from GR,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1681726,1,Scientific Literature,Bioorg Med Chem Lett,2011,None,,,,319
CHEMBL2204041,,None,388.51,0,4.66,5,CCc1ccccc1Cc1c(=O)[nH]c(=O)[nH]c1[C@H]1CC[C@@H](c2ccccc2)CC1,Ki,'=',19,nM,7.72,,,UO_0000065,19.87,0.36,3.06,11.75,0,CHEMBL2216234,Displacement of [3H]dexamethasone from human recombinant glucocorticoid receptor expressed in baculovirus after 18 hrs by scintillation counting analysis,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2203046,1,Scientific Literature,Bioorg Med Chem Lett,2012,None,,,,19
CHEMBL2204038,,None,360.46,0,4.1,2,O=c1[nH]c(=O)c(Cc2ccccc2)c([C@H]2CC[C@H](c3ccccc3)CC2)[nH]1,Ki,'=',4,nM,8.4,,,UO_0000065,23.3,0.42,4.3,12.78,0,CHEMBL2216234,Displacement of [3H]dexamethasone from human recombinant glucocorticoid receptor expressed in baculovirus after 18 hrs by scintillation counting analysis,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2203046,1,Scientific Literature,Bioorg Med Chem Lett,2012,None,,,,4
CHEMBL4754348,,None,576.57,1,2.86,11,Cc1ccc([C@@H](Oc2ccc(C(=O)N[C@@H]3CCCN(C(=O)[C@H]4COC(=O)C4)C3)nc2)[C@H](C)NC(=O)C(F)(F)F)cc1,IC50,'=',21,nM,7.68,,,UO_0000065,13.32,0.26,4.82,6.05,0,CHEMBL4727350,Agonist activity at human glucocorticoid receptor in PBMC assessed as inhibition of LPS-induced TNFalpha release,B,BAO_0000221,tissue-based format,Homo sapiens,None,None,PBMC,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4725307,1,Scientific Literature,Bioorg Med Chem Lett,2020,None,,AGONIST,,21
CHEMBL79335,,None,366.48,1,5.08,31,C=CCC[C@H](O)[C@H]1CCCC2=Cc3c(cnn3-c3ccc(F)cc3)C[C@@]21C,IC50,'=',4.2,nM,8.38,,,UO_0000065,22.86,0.42,3.3,22.02,0,CHEMBL683495,Binding affinity for human glucocorticoid receptor,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1137074,1,Scientific Literature,J Med Chem,2004,None,,,,0.0042
CHEMBL8639,,None,317.43,1,5.97,62,C=CCC1Oc2ccccc2-c2ccc3c(c21)C(C)=CC(C)(C)N3,Ki,'=',33.8,nM,7.47,,,UO_0000065,23.54,0.43,1.5,35.14,0,CHEMBL874034,Binding affinity towards human glucocorticoid receptor (GR) was determined using [3H]dexamethasone as radioligand in SF-1 cells,B,BAO_0000219,cell-based format,None,None,None,SF-1,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1144889,1,Scientific Literature,J Med Chem,2003,None,,,,33.8
CHEMBL2023239,,None,629.82,2,6.87,13a,C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CSc1nc2ccccc2s1,IC50,'=',1.7,nM,8.77,,,UO_0000065,13.92,0.27,1.9,9.94,0,CHEMBL2025282,Transrepression activity at glucocorticoid receptor in human H292 cells assessed as inhibition of TNF-induced IL8 production,B,BAO_0000219,cell-based format,Homo sapiens,None,None,H292,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2021850,1,Scientific Literature,Bioorg Med Chem Lett,2012,None,,,,1.7
CHEMBL2023241,,None,626.8,2,6.14,22a,Cn1c(SCC(=O)[C@@]2(O)CC[C@H]3[C@@H]4CCC5=Cc6c(cnn6-c6ccc(F)cc6)C[C@]5(C)[C@H]4[C@@H](O)C[C@@]32C)nc2ccccc21,IC50,'=',1.1,nM,8.96,,,UO_0000065,14.29,0.27,2.82,9.62,0,CHEMBL2025282,Transrepression activity at glucocorticoid receptor in human H292 cells assessed as inhibition of TNF-induced IL8 production,B,BAO_0000219,cell-based format,Homo sapiens,None,None,H292,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2021850,1,Scientific Literature,Bioorg Med Chem Lett,2012,None,,,,1.1
CHEMBL2023617,,None,608.71,2,5.49,25b,C[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COc1cnc2ccccc2n1,IC50,'=',1.89,nM,8.72,,,UO_0000065,14.33,0.26,3.23,7.9,0,CHEMBL2025282,Transrepression activity at glucocorticoid receptor in human H292 cells assessed as inhibition of TNF-induced IL8 production,B,BAO_0000219,cell-based format,Homo sapiens,None,None,H292,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2021850,1,Scientific Literature,Bioorg Med Chem Lett,2012,None,,,,1.89
CHEMBL1911154,,None,471.59,1,5.57,24,CN(C)c1ccc(-c2ccc3c(n2)Oc2ccccc2[C@@H]3C(C)(C)C(=O)Nc2nncs2)cc1,EC50,'=',20,nM,7.7,,,UO_0000065,16.33,0.31,2.13,9.59,0,CHEMBL1914163,Transrepression activity at glucocorticoid receptor alpha in IL-1beta-stimulated human A549 cells assessed as inhibition of NFkappaB-dependent E-selectin transcription by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,A549,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909630,1,Scientific Literature,J Med Chem,2011,CHEMBL3307651,,,,20
CHEMBL1911153,,None,444.52,1,5.21,23,CC(C)(C(=O)Nc1nncs1)[C@@H]1c2ccccc2Oc2nc(-c3ccc(O)cc3)ccc21,EC50,'=',108,nM,6.97,,,UO_0000065,15.67,0.3,1.76,7.17,0,CHEMBL1914163,Transrepression activity at glucocorticoid receptor alpha in IL-1beta-stimulated human A549 cells assessed as inhibition of NFkappaB-dependent E-selectin transcription by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,A549,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909630,1,Scientific Literature,J Med Chem,2011,CHEMBL3307651,,,,108
CHEMBL1911145,,None,442.54,1,5.81,15,Cc1ccccc1-c1ccc2c(n1)Oc1ccccc1[C@@H]2C(C)(C)C(=O)Nc1nncs1,EC50,'=',122,nM,6.91,,,UO_0000065,15.62,0.3,1.1,8.98,0,CHEMBL1914161,Transrepression activity at glucocorticoid receptor alpha in phorbol myristate acetate-stimulated human A549 cells assessed as inhibition of AP1 response element by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,A549,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909630,1,Scientific Literature,J Med Chem,2011,CHEMBL3307651,,,,122
CHEMBL1911268,,None,485.57,0,4.86,31,CNC(=O)c1ccc(-c2ccc3c(n2)Oc2ccccc2[C@@H]3C(C)(C)C(=O)Nc2nncs2)cc1,Ki,'=',9.17,nM,8.04,,,UO_0000065,16.55,0.31,3.18,7.58,0,CHEMBL1914150,Displacement of GS-red from glucocorticoid receptor by fluorescence polarization assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909630,1,Scientific Literature,J Med Chem,2011,None,,,,9.17
CHEMBL1911153,,None,444.52,1,5.21,23,CC(C)(C(=O)Nc1nncs1)[C@@H]1c2ccccc2Oc2nc(-c3ccc(O)cc3)ccc21,Ki,'=',5.7,nM,8.24,,,UO_0000065,18.55,0.35,3.03,8.48,0,CHEMBL1914150,Displacement of GS-red from glucocorticoid receptor by fluorescence polarization assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909630,1,Scientific Literature,J Med Chem,2011,None,,,,5.7
CHEMBL1911145,,None,442.54,1,5.81,15,Cc1ccccc1-c1ccc2c(n1)Oc1ccccc1[C@@H]2C(C)(C)C(=O)Nc1nncs1,Ki,'=',10.5,nM,7.98,,,UO_0000065,18.03,0.34,2.17,10.36,0,CHEMBL1914150,Displacement of GS-red from glucocorticoid receptor by fluorescence polarization assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909630,1,Scientific Literature,J Med Chem,2011,None,,,,10.5
CHEMBL1911282,,None,596.06,2,6.64,45,CC(C)(C(=O)Nc1nncs1)[C@H]1c2ccccc2Oc2nc(-c3ccc(C(=O)N4CCC(F)(F)C4)c(Cl)c3)ccc21,EC50,'=',129.7,nM,6.89,,,UO_0000065,11.55,0.23,0.25,7.08,0,CHEMBL1914169,Transactivation activity at GR-alpha in human NP1 Hela cells assessed as inhibition of GAL4-DBD after 20 hrs by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909630,1,Scientific Literature,J Med Chem,2011,CHEMBL3308376,,,,129.7
CHEMBL1911272,,None,517.59,2,5.34,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1911270,,None,499.6,1,5.2,33,CN(C)C(=O)c1ccc(-c2ccc3c(n2)Oc2ccccc2[C@@H]3C(C)(C)C(=O)Nc2nncs2)cc1,EC50,'=',42.7,nM,7.37,,,UO_0000065,14.75,0.28,2.17,7.57,0,CHEMBL1914169,Transactivation activity at GR-alpha in human NP1 Hela cells assessed as inhibition of GAL4-DBD after 20 hrs by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909630,1,Scientific Literature,J Med Chem,2011,CHEMBL3308376,,,,42.7
CHEMBL1911160,,None,471.54,0,4.6,30,CC(C)(C(=O)Nc1nncs1)[C@H]1c2ccccc2Oc2nc(-c3ccc(C(N)=O)cc3)ccc21,EC50,'=',201.5,nM,6.7,,,UO_0000065,14.2,0.27,2.1,5.58,0,CHEMBL1914169,Transactivation activity at GR-alpha in human NP1 Hela cells assessed as inhibition of GAL4-DBD after 20 hrs by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909630,1,Scientific Literature,J Med Chem,2011,CHEMBL3308376,,,,201.5
CHEMBL1911150,,None,456.57,1,6.07,20,CCc1ccc(-c2ccc3c(n2)Oc2ccccc2[C@H]3C(C)(C)C(=O)Nc2nncs2)cc1,EC50,'=',27,nM,7.57,,,UO_0000065,16.58,0.31,1.5,9.83,0,CHEMBL1914169,Transactivation activity at GR-alpha in human NP1 Hela cells assessed as inhibition of GAL4-DBD after 20 hrs by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909630,1,Scientific Literature,J Med Chem,2011,CHEMBL3308376,,,,27
CHEMBL1911145,,None,442.54,1,5.81,15,Cc1ccccc1-c1ccc2c(n1)Oc1ccccc1[C@@H]2C(C)(C)C(=O)Nc1nncs1,EC50,'=',1556,nM,5.81,,,UO_0000065,13.12,0.25,0,7.54,0,CHEMBL1914169,Transactivation activity at GR-alpha in human NP1 Hela cells assessed as inhibition of GAL4-DBD after 20 hrs by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909630,1,Scientific Literature,J Med Chem,2011,CHEMBL3308376,,,,1556
CHEMBL1911150,,None,456.57,1,6.07,20,CCc1ccc(-c2ccc3c(n2)Oc2ccccc2[C@H]3C(C)(C)C(=O)Nc2nncs2)cc1,EC50,'=',732,nM,6.13,,,UO_0000065,13.44,0.25,0.07,7.97,0,CHEMBL1914167,Transactivation activity at glucocorticoid receptor alpha human 13D3/Huh7 cells assessed as induction of TAT activity after 4 hrs by spectrophotometry,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Huh-7,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909630,1,Scientific Literature,J Med Chem,2011,CHEMBL3307515,,,,732
CHEMBL1451,TRIAMCINOLONE,4,394.44,0,0.62,TRIAMCINOLONE,C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,IC50,'=',58,nM,7.24,,,UO_0000065,18.35,0.35,6.62,6.29,0,CHEMBL1909150,DRUGMATRIX: Glucocorticoid radioligand binding (ligand: [3H] Dexamethasone),B,BAO_0000219,cell-based format,None,None,None,HeLa S3,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3886002,,,,0.058
CHEMBL2315000,,None,1152.49,None,None,46,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(CCCNC(=O)[C@@]2(O)[C@H](C)C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@@]32C)[C@H](C)[C@@H](O)[C@]1(C)O,EC50,'=',1440,nM,5.84,,,UO_0000065,5.07,None,None,None,0,CHEMBL2321590,Binding affinity to glucocorticoid receptor (unknown origin) by fluorescence polarization competitive binding assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2311478,1,Scientific Literature,Bioorg Med Chem,2013,None,,,,1.44
CHEMBL3736000,,None,550.56,1,4.59,24,O=C(c1ccccn1)[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCN(S(=O)(=O)c1ccc(F)c(F)c1)C2,Ki,'=',0.22,nM,9.66,,,UO_0000065,17.54,0.34,5.07,11.34,1,CHEMBL4051151,Displacement of fluormone GS Red from human glucocorticoid receptor after 4 hrs by fluorescence polarization assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4049426,1,Scientific Literature,J Med Chem,2017,None,,,,0.22
CHEMBL1917246,,None,559.7,2,5.25,9,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CSc1nc2ccccc2s1,IC50,'=',1.9,nM,8.72,,,UO_0000065,15.58,0.31,3.47,9.97,0,CHEMBL1919190,Transrepression activity at glucocorticoid receptor in human H292 cells assessed as inhibition of TNF-stimulated IL-6 cytokine synthesis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,H292,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1914389,1,Scientific Literature,Bioorg Med Chem Lett,2011,None,,,,1.9
CHEMBL1917244,,None,509.69,1,4.97,7,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CSc1nc2ccccc2s1,IC50,'=',3.8,nM,8.42,,,UO_0000065,16.52,0.33,3.45,9.62,0,CHEMBL1919188,Inhibition of human glucocorticoid receptor,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1914389,1,Scientific Literature,Bioorg Med Chem Lett,2011,None,,,,3.8
CHEMBL1911285,,None,500.58,1,4.6,53,CN(C)C(=O)c1cnc(-c2ccc3c(c2)Oc2ccccc2C3C(C)(C)C(=O)Nc2nncs2)nc1,EC50,'=',596,nM,6.22,,,UO_0000065,12.44,0.24,1.62,5.65,0,CHEMBL1914165,Transactivation activity at GR-alpha in human NP1 Hela cells assessed as induction of GAL4-DBD after 20 hrs by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909630,1,Scientific Literature,J Med Chem,2011,CHEMBL3308376,,,,596
CHEMBL1911282,,None,596.06,2,6.64,45,CC(C)(C(=O)Nc1nncs1)[C@H]1c2ccccc2Oc2nc(-c3ccc(C(=O)N4CCC(F)(F)C4)c(Cl)c3)ccc21,EC50,'=',165,nM,6.78,,,UO_0000065,11.38,0.23,0.14,6.97,0,CHEMBL1914165,Transactivation activity at GR-alpha in human NP1 Hela cells assessed as induction of GAL4-DBD after 20 hrs by luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909630,1,Scientific Literature,J Med Chem,2011,CHEMBL3308376,,,,165
CHEMBL1682441,,None,342.39,0,4.78,(+/-)-4,C[C@H]1c2c(cc(F)c(-c3cccc4cc[nH]c34)c2F)NC(C)(C)[C@@H]1O,IC50,'=',1.5,nM,8.82,,,UO_0000065,25.77,0.48,4.04,18.36,1,CHEMBL1686706,Transrepression activity at GR expressed in IL-1beta- and TNFalpha-stimulated HepG2 cells assessed as inhibition of NFKB- or AP-1 mediated E-selectin transcription by luciferase reporter gene assay,B,BAO_0000219,cell-based format,None,None,None,HepG2,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1681769,1,Scientific Literature,Bioorg Med Chem Lett,2011,CHEMBL3307718,,,,1.5
CHEMBL1801012,,None,352.46,0,4.65,5,CC(C)(C(=O)Nc1nccs1)[C@@H](c1ccccc1)c1ccc(O)cc1,Ki,'=',1.2,nM,8.92,,,UO_0000065,25.31,0.49,4.27,14.34,1,CHEMBL1914150,Displacement of GS-red from glucocorticoid receptor by fluorescence polarization assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909630,1,Scientific Literature,J Med Chem,2011,None,,,,1.2
CHEMBL247601,,None,473.59,1,5.39,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL247050,,None,415.94,0,4.25,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL395595,,None,459.59,0,3,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL247421,,None,474.6,0,2.97,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL247638,,None,480.67,0,4.96,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1911157,,None,504.59,2,6.43,27,CC(C)Oc1ccc(-c2ccc3c(n2)Oc2ccccc2[C@@H]3C(C)(C)C(=O)Nc2nncs2)cc1F,Ki,'=',3.9,nM,8.41,,,UO_0000065,16.66,0.32,1.98,9.75,0,CHEMBL1914150,Displacement of GS-red from glucocorticoid receptor by fluorescence polarization assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909630,1,Scientific Literature,J Med Chem,2011,None,,,,3.9
CHEMBL3666804,,None,654.69,1,3.99,BDBM141367,C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2cccc(C(=O)N[C@H]3CCS(=O)(=O)C3)c2)c1)c1ccc2c(c1)OCCO2,IC50,'=',1.32,nM,8.88,,276635,UO_0000065,13.56,0.26,4.89,6.44,0,CHEMBL3705602,Radioligand Binding Assay: In the GR radioligand binding assay,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3666805,,None,654.69,1,3.99,BDBM141368,C[C@H](NC(=O)C(C)(F)F)[C@H](Oc1ccc2c(cnn2-c2cccc(C(=O)N[C@@H]3CCS(=O)(=O)C3)c2)c1)c1ccc2c(c1)OCCO2,IC50,'=',1.36,nM,8.87,,276636,UO_0000065,13.54,0.26,4.88,6.43,0,CHEMBL3705602,Radioligand Binding Assay: In the GR radioligand binding assay,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1800985,,None,367.43,0,4.15,6,CC(C)(C(=O)Nc1nncs1)[C@H]1c2ccccc2Oc2cc(O)ccc21,EC50,'=',91.3,nM,7.04,,,UO_0000065,19.16,0.37,2.89,8.35,1,CHEMBL1914167,Transactivation activity at glucocorticoid receptor alpha human 13D3/Huh7 cells assessed as induction of TAT activity after 4 hrs by spectrophotometry,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Huh-7,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909630,1,Scientific Literature,J Med Chem,2011,CHEMBL3307515,,,,91.3
